date,ABEV3,AEDU3,ALLL3,ALPA4,ALSC3,ALUP11,AMBV3,AMIL3,ANIM3,ARTR3,ARZZ3,AZUL4,B3SA3,BBAS3,BBDC3,BBDC4,BBRK3,BBSE3,BEEF3,BIDI11,BISA3,BPAC11,BPAN4,BRAP4,BRDT3,BRFS3,BRKM5,BRML3,BRPR3,BRSR6,BTOW3,CCRO3,CESP6,CIEL3,CMIG3,CMIG4,CNFB4,COGN3,CPFE3,CPLE6,CRFB3,CRUZ3,CSAN3,CSMG3,CSNA3,CTIP3,CVCB3,CYRE3,DASA3,DIRR3,DTEX3,ECOR3,EGIE3,ELET3,ELET6,ELPL3,ELPL4,EMBR3,ENAT3,ENBR3,ENEV3,ENGI11,EQTL3,EVEN3,EZTC3,FFTL4,FIBR3,FLRY3,GETI4,GFSA3,GGBR3,GGBR4,GNDI3,GOAU4,GOLL4,GRND3,HAPV3,HGTX3,HYPE3,IGTA3,IRBR3,ITSA4,ITUB3,ITUB4,JBSS3,KEPL3,KLBN11,KLBN4,LAME3,LAME4,LCAM3,LEVE3,LIGT3,LINX3,LOGG3,LREN3,MAGG3,MDIA3,MGLU3,MILS3,MMXM3,MOVI3,MPLU3,MRFG3,MRVE3,MULT3,MYPK3,NATU3,ODPV3,OGXP3,OIBR3,OIBR4,OSXB3,PCAR4,PDGR3,PETR3,PETR4,PMAM3,POMO4,POSI3,PRIO3,PRML3,PRTX3,PSSA3,QUAL3,RADL3,RAIL3,RAPT4,RDCD3,RENT3,RLOG3,RPMG3,RSID3,RUMO3,SANB11,SAPR11,SAPR4,SBSP3,SEER3,SLCE3,SMLS3,SMTO3,SULA11,SUZB3,SUZB5,TAEE11,TAMM4,TCSA3,TCSL4,TEND3,TERI3,TESA3,TIET11,TIMP3,TMAR5,TNLP3,TNLP4,TOTS3,TRPL4,TUPY3,UGPA3,UGPA4,USIM3,USIM5,VALE3,VALE5,VIVO4,VIVR3,VIVT4,VLID3,VVAR11,VVAR3,WEGE3,WIZS3,YDUQ3
2011-09-30,8.611,8.007,8.374,4.772,11.017,,42.855,16.629,,10.585,14.99,,6.318,14.531,6.999,8.282,40.85,,4.583,,4.948,,5.538,20.335,,29.439,10.416,10.956,8.715,8.779,12.755,8.398,14.945,5.945,5.099,6.398,4.97,1.89,16.019,22.222,,15.984,17.007,21.378,10.486,19.221,,8.721,15.287,6.395,5.438,9.267,12.575,12.642,12.446,40.667,22.582,10.825,9.497,7.881,542.255,8.313,1.999,4.285,6.021,24.32,11.818,8.124,15.249,37.77,9.325,11.562,,14.518,10.24,1.621,,21.717,7.248,13.641,,3.11,7.192,8.613,3.257,10.614,,0.713,6.076,7.0,,7.689,17.509,,,7.072,26.99,11.141,1.356,18.687,1054.62,,15.7,6.13,5.962,9.809,14.992,12.559,6.978,1150.0,55.123,47.432,1468.0,52.679,2701.404,18.787,15.505,62.106,2.636,4.995,75.0,29.792,2.2,10.569,8.71,10.374,,6.7507,24.74,6.105,,15.308,206.664,,7.71,,0.781,11.278,,5.649,,5.837,8.745,,7.34,4.656,0.126,6.716,,,113.62,137.205,10.493,7.096,38.7,20.6,17.8,8.987,6.784,9.459,11.938,,20.7,9.915,29.627,28.61,,1823.715,26.807,12.54,,4.245,4.591,,4.137
2011-10-31,8.825,8.355,8.394,5.211,11.341,,43.888,17.245,,10.068,17.909,,7.368,15.151,7.632,9.286,47.889,,4.62,,5.916,,6.833,21.509,,32.704,10.931,10.579,8.827,9.931,12.104,8.106,15.724,6.456,5.362,6.621,5.225,2.022,17.06,22.517,,17.792,19.015,23.167,11.303,19.385,,11.178,13.131,5.885,5.874,8.73,13.25,13.415,13.715,44.138,24.439,10.917,10.437,7.673,569.954,8.313,1.914,5.118,7.429,24.23,12.636,7.838,15.878,44.803,10.985,13.38,,16.857,13.51,1.642,,26.516,7.576,14.408,,3.508,7.918,9.708,4.63,10.614,,0.878,6.552,7.457,,8.164,18.931,,,7.269,27.793,13.121,1.524,16.606,1123.432,,17.412,7.45,7.491,9.772,19.076,13.109,6.784,1420.0,57.904,51.107,1472.0,60.715,3335.991,20.747,17.307,63.238,2.904,5.06,85.6,31.352,1.84,11.466,9.768,9.959,,7.2685,27.88,6.38,,18.796,255.388,,8.682,,0.781,12.155,,6.165,,5.936,7.537,,7.376,4.657,0.15,8.013,,,117.899,149.241,10.926,7.243,46.95,21.0,18.52,8.004,7.178,9.595,12.384,,23.733,11.121,31.083,30.508,,1920.98,27.717,13.637,,4.129,4.677,,5.025
2011-11-30,9.295,5.79,8.433,5.04,12.348,,46.955,16.679,,10.443,18.934,,7.183,14.229,7.591,8.866,42.023,,4.462,,5.324,,6.212,20.82,,32.293,9.995,10.442,9.189,10.67,8.807,7.926,16.939,6.832,5.714,7.157,3.698,1.979,17.782,23.92,,19.38,19.086,23.189,10.479,21.512,,11.193,12.601,5.885,5.804,9.109,13.786,12.931,13.64,44.138,25.986,10.42,9.976,8.005,657.464,8.351,1.981,5.206,7.526,24.74,11.339,7.458,16.447,37.77,9.819,11.793,,14.99,13.5,1.718,,26.481,6.682,14.321,,3.442,7.763,9.466,5.339,10.19,,1.003,6.406,7.457,,8.031,19.398,,,7.568,26.455,13.303,1.259,15.492,961.873,,19.033,8.22,7.212,10.355,17.578,14.247,6.302,1396.0,53.598,46.697,1200.0,61.405,2961.408,21.865,18.064,49.814,3.118,4.93,66.5,24.622,1.44,11.678,9.488,11.619,,6.5781,29.475,6.736,,20.54,234.674,,7.817,,0.834,12.901,,5.746,,5.339,7.234,,6.287,4.89,0.151,7.969,,,108.391,127.577,11.317,6.892,43.0,19.76,16.81,9.155,7.292,9.269,12.877,,17.138,9.764,29.618,29.185,,1685.923,27.079,13.795,,3.532,4.394,,4.563
2011-12-30,10.356,6.651,9.13,5.697,12.48,,51.688,16.312,,10.889,18.303,,7.125,14.104,7.91,9.397,38.504,,4.927,,4.437,,5.439,19.903,,33.681,9.145,10.334,9.439,11.148,7.809,8.386,17.767,6.839,6.566,7.997,4.012,1.936,20.205,25.5,,19.369,19.157,24.001,10.642,22.144,,11.052,14.91,6.212,5.708,9.547,14.636,13.922,15.557,43.722,29.357,10.835,10.13,8.792,707.687,8.812,2.183,4.95,7.667,25.06,11.463,7.77,17.995,28.978,10.378,12.667,,15.682,12.44,1.649,,22.504,6.969,15.184,,3.731,7.706,10.175,5.456,9.765,,1.111,6.27,7.062,,8.718,21.091,,,6.781,25.741,14.461,1.102,17.158,997.775,,19.447,8.54,6.624,10.947,19.903,14.231,6.704,1362.0,52.432,47.043,1150.0,62.194,2600.046,20.85,17.605,47.712,2.816,5.356,56.8,27.659,1.54,13.4,10.421,12.004,,5.7305,28.271,6.294,,26.16,188.304,,8.524,,0.813,13.427,,5.595,,4.876,8.429,,6.142,5.096,0.156,7.321,,,129.308,77.027,12.383,7.536,44.78,21.46,17.56,9.404,8.461,9.778,12.954,,16.512,9.566,28.053,28.28,,1621.08,28.8,14.566,,3.555,4.631,,4.511
2012-01-31,9.849,7.776,9.866,6.456,12.786,,49.227,17.364,,11.244,23.175,,7.99,16.181,8.118,9.6,47.061,,4.899,,5.504,,6.24,22.089,,31.998,11.174,10.876,9.72,11.215,9.041,8.345,17.633,7.385,7.091,8.502,5.706,2.169,20.034,26.581,,19.225,20.058,27.802,12.965,22.144,,12.05,16.161,6.212,6.265,8.418,14.821,14.008,14.833,,29.124,11.111,8.742,8.622,713.774,8.577,2.119,5.767,8.614,,11.777,8.297,16.743,33.55,11.691,14.545,,18.388,12.02,1.823,,29.118,8.707,16.301,,3.784,8.702,10.517,5.734,9.765,,1.125,7.441,8.347,,10.035,20.095,,,8.264,28.195,14.031,1.157,21.017,1228.146,,18.524,8.02,8.327,11.442,23.253,14.686,7.359,1655.0,52.657,48.21,1344.0,67.764,3120.055,24.582,20.294,55.313,3.146,5.393,45.8,29.3,1.89,13.066,10.757,13.42,,6.2618,30.508,7.073,,22.478,222.199,,9.231,,0.981,15.056,,5.775,,5.869,9.824,,6.743,5.74,0.163,6.774,,,127.882,86.656,11.521,7.911,45.0,19.91,16.8,8.494,8.276,9.778,14.306,,16.31,11.045,31.787,31.922,,1694.029,27.294,14.372,,3.991,4.804,,4.982
2012-02-29,10.633,7.468,9.768,7.195,13.916,,55.02,19.658,,12.595,25.354,,8.353,16.547,8.357,9.557,51.615,,5.949,,5.826,,6.193,22.742,,33.2,11.131,12.553,11.251,11.405,9.544,9.415,20.218,8.711,8.058,9.463,5.79,2.485,21.486,28.338,,21.736,21.818,31.33,12.44,26.294,,12.899,15.391,6.918,6.155,9.479,14.841,14.577,15.134,,29.735,11.793,9.117,8.898,726.102,8.691,2.145,5.983,9.706,,12.851,8.892,17.038,33.62,12.437,15.753,,20.107,14.99,1.951,,32.023,9.166,18.137,,3.969,9.051,11.023,6.551,11.039,,1.186,7.929,9.044,,10.844,19.92,,,9.158,33.013,14.913,1.368,21.715,1442.062,,21.902,10.55,8.574,11.156,25.46,16.344,7.535,1700.0,56.738,50.156,1575.0,73.89,3234.634,23.477,20.079,54.181,3.428,6.079,68.2,30.039,2.71,13.526,9.332,15.475,,7.3111,34.576,7.82,,24.028,242.207,,10.513,,1.249,17.421,,5.739,,6.14,10.55,,7.49,6.575,0.174,7.423,,,151.177,105.913,11.724,8.474,43.01,23.15,18.64,9.014,8.662,10.857,15.991,,14.827,10.979,30.969,31.78,,1880.453,28.837,17.038,,5.505,4.745,,5.223
2012-03-30,11.772,7.279,8.884,7.285,15.02,,60.421,19.0,,13.743,25.164,,8.257,15.699,8.572,9.773,53.892,,6.879,,5.226,,6.341,21.894,,33.293,10.323,13.568,11.96,11.066,7.202,10.143,19.718,8.962,9.106,10.483,5.83,2.8,21.315,28.023,,24.096,24.095,31.032,12.234,24.952,,12.027,13.477,6.891,7.372,10.981,15.984,13.376,13.738,,30.885,13.488,8.134,8.872,720.166,8.275,2.444,5.63,10.925,,12.396,8.751,18.611,30.244,12.148,15.323,,19.79,12.19,2.123,,32.689,10.535,18.399,,3.772,8.771,10.587,6.73,11.888,,1.172,7.805,8.534,,11.446,19.004,,,8.804,30.649,14.492,1.381,22.587,1358.291,,23.808,11.5,8.017,12.2,29.164,16.025,7.812,1510.0,61.584,52.863,1630.0,80.759,2780.727,22.308,19.384,51.432,3.728,6.58,63.226,27.823,3.14,12.773,9.737,16.449,,8.0171,34.334,8.302,,24.222,232.085,,9.631,,1.308,18.713,,7.035,,6.809,9.545,,7.117,8.178,0.198,7.175,,,163.062,103.506,12.806,9.502,47.91,26.0,20.84,9.647,9.359,10.335,16.405,,19.143,11.391,30.507,31.002,,2050.666,31.692,18.348,,5.505,4.938,,4.94
2012-04-30,12.517,8.384,8.606,7.866,15.944,,64.719,18.55,,15.047,23.832,,7.875,14.265,8.131,9.392,47.085,,8.406,,4.675,,5.71,22.671,,32.229,10.0,13.595,12.067,9.279,7.054,10.195,20.186,9.939,10.169,11.81,5.9,2.927,21.319,32.164,,25.55,23.485,32.417,12.208,24.2,,11.682,13.258,6.549,7.173,10.947,16.439,12.72,13.274,,26.158,15.146,7.87,8.786,779.368,8.237,2.51,5.892,10.476,,12.677,8.918,18.347,24.899,12.65,15.727,,20.459,10.15,2.179,,32.793,10.027,18.524,,3.342,7.817,9.097,6.73,10.19,,1.283,8.129,8.891,2.144,12.975,18.849,,,8.813,29.677,16.944,1.314,24.039,1325.381,,26.151,10.49,6.866,12.872,26.907,17.659,7.852,1323.0,70.877,62.169,1500.0,82.55,1983.086,20.554,17.674,47.065,4.087,6.246,54.8,26.181,2.98,11.929,10.328,19.034,,6.8854,32.1,8.042,,23.059,195.629,,8.909,,1.337,20.104,,6.8,,6.655,9.092,,6.561,9.687,0.201,6.461,,,164.488,93.877,12.625,9.43,42.67,27.75,20.36,10.634,9.356,11.985,17.758,,17.596,10.357,31.051,31.787,,1929.085,31.505,20.705,,4.587,5.023,,6.027
2012-05-31,12.02,7.909,8.309,6.498,15.483,,60.091,19.0,,14.865,23.435,,7.1,12.134,7.835,9.082,43.113,,7.531,,3.306,,4.317,20.502,,29.03,8.396,12.745,11.781,9.077,5.258,10.815,19.447,9.47,9.289,10.997,5.99,3.148,19.743,27.321,,23.235,21.257,31.346,9.699,23.991,,11.47,13.644,6.328,6.187,11.112,16.739,11.281,11.798,43.147,21.529,13.221,6.066,8.502,641.2,8.237,2.622,5.487,9.953,,10.925,8.765,19.204,18.287,11.662,13.969,,17.621,8.04,2.322,,29.441,9.043,17.126,,3.249,7.511,8.889,4.891,9.765,,1.193,6.84,7.706,1.698,13.288,18.013,,,8.364,28.242,16.902,1.079,24.0,948.41,,29.317,9.1,5.576,13.786,20.422,17.478,8.339,1030.0,57.695,48.426,1355.0,71.264,1524.761,18.357,16.045,36.067,3.748,5.486,33.75,19.369,2.69,11.358,10.701,17.283,,6.3469,31.0,7.939,,18.409,129.115,,9.345,,1.315,19.075,,7.261,,5.822,8.196,,4.574,8.135,0.19,5.768,,,132.636,89.063,13.214,8.108,,,,10.448,9.063,14.828,17.016,,8.866,8.062,27.399,28.16,,1540.026,27.798,19.237,,4.358,5.188,,6.407
2012-06-29,12.118,8.471,8.408,6.829,15.307,,61.01,20.1,,16.279,23.753,,7.62,12.024,7.919,9.256,47.157,,8.251,,3.082,,4.735,21.398,,28.211,9.985,13.204,12.192,8.14,5.076,11.249,20.515,10.266,10.003,11.732,,3.059,20.319,29.439,,25.386,21.988,31.939,8.497,20.751,,11.227,12.738,6.529,6.808,11.133,18.59,12.114,12.315,,22.732,12.394,4.5,8.496,569.956,8.275,2.676,5.653,10.262,,12.297,9.259,20.185,18.498,12.5,15.59,,19.555,8.92,2.37,,26.856,9.732,18.356,,3.14,7.367,8.587,5.411,9.765,,1.278,7.203,8.404,1.858,12.749,18.849,,,8.128,28.691,17.887,1.087,26.948,875.11,,29.868,9.34,5.988,14.148,19.039,18.971,7.876,550.0,57.391,49.939,900.0,74.731,1592.831,17.522,15.307,35.582,3.623,5.217,31.3,18.138,3.0,10.863,10.925,18.818,,6.1765,32.85,7.529,,17.246,120.556,,8.994,,1.426,20.684,,7.467,,6.009,9.113,,3.618,9.837,0.229,5.557,,,123.035,91.47,13.89,9.28,,,,11.078,9.747,15.011,18.538,,7.464,5.994,29.251,30.031,,1215.81,28.945,20.871,,4.129,4.88,,6.154
2012-07-31,12.323,9.646,9.38,6.207,16.793,,62.112,19.54,,16.142,25.726,,8.549,13.421,8.309,9.776,45.496,,8.961,,2.859,,3.667,19.962,,27.237,9.246,13.733,12.295,9.315,5.796,11.78,20.839,10.38,10.427,12.248,,3.244,18.911,28.027,,24.887,22.137,37.181,7.862,21.47,,11.227,11.089,6.522,7.729,11.422,18.29,12.029,12.65,27.277,17.268,12.19,5.531,8.931,612.517,7.89,2.704,5.413,10.839,,12.81,7.774,20.722,17.654,13.005,16.4,,20.597,9.55,2.611,,28.519,10.576,19.395,,3.55,8.251,9.861,4.81,10.19,,1.291,8.362,9.235,1.856,13.915,19.062,,,8.838,27.346,17.402,1.185,26.978,855.663,,31.312,9.45,7.179,14.914,17.981,21.7,7.74,565.0,71.603,61.622,1199.0,78.001,1547.451,18.589,16.356,35.582,4.043,4.874,24.9,24.458,2.94,11.364,11.354,21.745,,6.1765,33.05,8.265,,15.502,113.709,,9.058,,1.428,23.5,,8.397,,6.5,7.324,,3.709,10.502,0.23,5.444,,,128.405,86.656,14.259,7.101,,,,10.82,8.897,17.573,19.809,,7.976,6.999,27.079,27.915,,1191.494,27.816,22.263,,4.174,4.661,,6.389
2012-08-31,12.047,9.997,8.854,6.712,17.952,,61.6,20.6,,17.92,27.166,,8.077,14.347,8.597,10.216,47.807,,10.333,,3.79,,4.503,17.215,,30.272,9.552,14.525,12.707,9.487,6.915,12.565,17.642,10.427,9.433,10.832,,3.496,17.688,24.238,,23.795,24.467,35.61,7.466,21.577,,12.524,12.352,7.567,7.897,11.601,17.398,11.068,11.703,27.773,16.685,12.988,6.864,8.549,699.491,8.006,2.774,6.363,12.193,,13.049,8.053,20.088,28.486,12.734,15.882,,19.728,9.7,2.889,,31.261,10.683,21.584,,3.454,8.294,9.715,5.178,9.357,,1.298,8.3,9.267,1.965,14.209,18.712,,,9.653,32.456,19.1,1.307,29.292,815.274,,27.354,11.5,7.584,14.937,23.425,20.874,8.557,630.0,59.189,50.232,1115.0,79.881,1792.502,19.747,17.404,35.258,4.555,5.06,23.25,26.263,2.77,11.897,12.412,19.952,,7.2745,33.55,8.904,,15.308,148.678,,9.11,,1.623,23.048,,7.956,,6.999,8.449,,4.101,10.872,,6.438,,,136.705,86.656,13.822,6.711,,,,11.293,6.972,17.171,17.999,,9.165,7.73,24.622,25.445,,1013.175,25.482,24.581,,4.156,5.061,,7.977
2012-09-28,12.179,11.152,8.309,7.295,19.447,,62.102,24.35,,16.963,29.237,,9.203,15.526,8.473,10.089,51.562,,10.936,,3.95,,4.716,18.28,,32.5,10.649,16.161,13.607,9.973,9.241,12.641,12.145,8.964,7.046,7.684,,3.654,18.42,22.046,,24.064,26.805,34.093,8.527,22.046,,13.2,11.764,7.56,8.596,12.152,16.491,10.286,11.502,,17.672,12.692,7.428,8.483,599.564,8.506,3.193,6.454,12.531,,15.231,8.857,16.504,31.369,13.707,17.059,,21.69,11.57,3.141,,32.304,12.208,22.916,,3.341,7.993,9.38,6.03,7.472,,1.512,9.163,10.084,1.965,15.851,18.127,,,9.816,33.622,20.131,1.415,28.608,743.47,,25.645,11.8,7.81,17.179,21.643,22.658,8.829,615.0,64.17,53.098,1243.0,84.698,1733.508,21.602,18.763,41.566,4.758,4.717,22.25,23.637,,12.945,12.319,21.685,,8.0775,34.95,8.854,,14.921,123.002,,8.729,,1.571,22.294,,8.124,,7.067,8.788,,4.857,10.872,,7.116,,,141.099,89.063,11.357,6.511,,,,12.054,5.825,17.204,18.915,,11.234,9.598,26.597,27.048,,972.648,25.65,26.652,,4.129,5.968,,8.61
2012-10-31,13.109,11.781,9.162,7.874,20.438,,66.523,30.55,,17.612,28.989,,9.767,13.566,8.491,9.918,41.163,,10.703,,3.55,,4.326,19.488,,34.301,10.015,15.329,13.684,9.284,8.573,12.676,10.238,8.904,6.951,7.596,,4.275,19.415,19.981,,23.189,28.195,35.454,8.385,19.394,,13.063,13.017,8.143,9.139,12.214,18.037,9.478,10.189,23.805,14.47,13.242,7.711,8.371,595.678,8.853,3.211,6.694,13.288,,14.248,8.725,16.7,26.235,12.709,15.705,,20.207,10.15,3.506,,33.328,13.241,22.823,,3.293,7.807,9.111,5.896,8.76,,1.702,9.665,10.802,2.533,16.161,16.847,,,10.872,33.981,20.676,1.308,30.405,601.358,,29.881,10.5,6.632,17.124,20.26,22.207,8.218,471.0,62.1,53.033,1145.0,87.177,1551.989,19.933,17.446,55.152,4.782,4.874,30.5,18.631,,14.11,12.966,20.81,,7.3706,35.16,8.873,,6.588,104.417,,8.217,,1.632,23.097,,7.246,,7.498,9.396,,4.811,9.91,,6.325,,,133.776,84.249,11.491,5.987,,,,11.822,5.032,17.72,17.667,,10.268,9.304,28.167,28.794,,1032.485,26.061,26.849,,3.899,5.894,,9.8
2012-11-30,13.978,10.679,7.813,7.221,19.332,,75.678,30.83,,17.52,29.589,,9.735,13.787,10.315,11.007,46.435,,10.45,,3.3,,4.317,18.924,,36.018,10.284,15.759,12.964,8.852,13.275,13.031,9.789,9.861,7.25,8.025,,4.363,18.798,18.982,,27.188,28.441,33.279,7.832,18.192,,13.518,11.976,8.739,9.54,11.919,18.184,6.503,6.088,23.805,12.191,12.226,8.159,7.988,618.994,9.299,3.077,7.115,12.85,,17.363,8.4,17.006,29.611,12.803,15.739,,20.01,10.25,3.527,,34.171,12.626,22.991,,3.564,8.545,9.865,4.855,8.492,,1.73,11.077,11.945,2.814,16.754,18.274,,,11.298,35.594,21.595,1.301,30.708,526.562,,32.025,11.6,7.282,16.98,20.919,23.195,8.453,434.0,58.348,52.447,899.0,85.221,1365.932,17.708,15.651,65.664,5.043,4.569,25.5,17.728,,14.717,12.91,19.553,,7.8235,,8.861,,6.007,102.0,,8.541,,1.628,23.236,,6.682,,7.111,9.102,,5.786,9.91,,5.542,,,131.823,91.774,11.702,6.253,,,,11.447,4.831,18.306,18.247,,13.197,11.855,28.28,29.071,,755.477,27.45,27.596,,4.129,6.885,,9.914
2012-12-31,13.679,11.44,8.239,7.761,21.641,,82.426,30.85,,17.474,31.628,,10.615,16.317,10.953,11.083,49.107,,10.936,,3.42,,4.781,21.799,,39.165,9.552,15.512,13.118,9.115,14.75,13.805,10.877,10.098,8.03,8.169,,4.87,17.605,21.114,,26.977,30.222,32.355,9.012,21.1,,13.571,12.718,9.476,9.713,12.086,17.401,5.381,6.612,,15.443,13.526,8.055,8.416,618.994,9.907,3.341,7.768,12.79,,18.652,8.455,17.651,33.128,13.322,15.925,,20.411,12.9,3.839,,30.075,13.626,24.097,,3.666,9.25,10.347,5.384,10.572,,1.838,11.184,11.647,2.875,16.25,17.923,,,11.553,36.984,23.989,1.405,33.197,667.5,,30.874,8.48,7.713,17.526,22.361,24.048,8.398,438.0,59.254,54.206,1065.0,84.753,1502.071,18.125,16.373,80.221,5.266,4.671,23.65,19.697,,15.475,13.196,21.48,,8.7088,,9.347,,5.038,113.75,,8.928,,1.678,23.336,,7.414,,8.272,10.454,,6.397,9.883,,6.069,,,150.864,104.52,12.146,6.819,,,,11.633,5.1,18.119,19.197,,13.216,12.14,31.8,32.374,,537.228,28.988,32.195,,4.129,6.839,,10.565
2013-01-31,14.992,12.823,8.596,7.401,22.871,,88.659,31.22,,19.097,30.078,,10.569,15.553,11.427,11.54,45.64,,12.649,,3.38,,5.515,20.511,,40.798,11.202,14.8,13.298,10.02,13.241,14.585,11.085,9.979,7.894,7.808,,5.149,16.7,22.074,,28.851,34.022,35.838,8.169,20.818,,13.313,13.644,10.078,9.052,12.31,18.465,6.053,7.975,14.908,12.547,15.398,8.405,8.213,547.935,9.961,3.361,8.074,12.89,,20.165,8.162,15.526,34.956,13.279,15.517,,19.867,14.49,4.079,,27.131,14.102,25.53,,3.814,9.946,10.649,6.847,10.589,,1.961,10.632,11.298,2.83,17.559,16.446,,,11.547,35.953,24.272,1.388,32.865,508.5,,27.691,10.25,7.34,16.755,21.339,22.022,7.944,410.0,65.658,52.447,900.0,87.937,1434.002,16.901,15.165,84.102,5.491,4.698,18.75,18.302,,15.745,12.817,20.717,,8.0637,,9.142,,4.457,105.0,,8.737,,1.924,24.096,,8.061,,8.42,10.998,,6.652,10.653,,5.603,,,141.588,112.168,10.684,7.318,,,,12.492,5.411,16.841,19.935,,10.78,9.807,30.281,30.655,,747.083,30.644,30.191,,4.129,6.398,,11.168
2013-02-28,14.15,13.568,9.717,6.913,21.677,,86.618,31.33,,19.641,32.084,,10.168,16.789,11.4,11.166,51.634,,12.551,,3.15,,6.128,19.289,,40.062,10.881,14.697,12.655,10.637,12.139,14.089,10.288,10.53,8.25,8.469,,5.454,16.602,19.637,,27.66,33.776,37.939,7.599,19.862,,13.2,13.162,10.58,10.833,11.996,18.741,5.908,7.912,14.878,10.985,15.651,7.656,8.092,583.464,10.462,3.583,8.264,13.661,,18.537,8.07,15.635,30.103,12.492,14.611,,18.673,12.57,4.27,,27.511,14.34,24.079,,3.916,10.116,10.877,6.156,12.781,,1.912,10.802,11.483,3.137,18.048,15.498,9.81,,10.917,35.415,23.347,1.173,31.551,501.0,,23.841,9.85,8.177,16.493,21.299,21.415,7.169,315.0,54.661,47.886,730.0,92.901,1456.692,13.434,13.932,84.911,5.409,4.402,18.4,16.415,,17.293,13.768,21.248,,8.098,,9.377,,6.395,87.75,,8.576,,1.697,25.78,,7.239,,8.243,11.146,,6.06,10.54,,6.582,,,137.194,119.816,10.759,7.193,,,,12.601,5.524,17.061,21.55,,9.949,9.295,28.431,28.952,,847.813,31.772,29.658,,5.161,6.766,,12.282
2013-03-29,13.591,10.788,10.014,7.06,21.234,,82.044,31.62,,20.941,32.637,,10.342,17.843,12.539,11.879,51.995,,12.746,,2.51,,6.555,17.483,,41.601,10.187,14.445,11.523,10.382,12.928,14.578,11.416,10.788,8.591,8.538,,5.502,17.359,20.943,,26.34,32.82,37.029,6.938,20.002,,13.147,11.272,9.71,10.67,12.149,18.602,5.942,8.013,,9.091,16.887,7.361,8.503,527.394,9.821,3.638,8.099,13.502,,20.165,7.006,15.029,28.415,12.06,13.838,,17.398,11.8,5.003,,25.856,13.028,22.557,,4.046,10.903,11.289,6.102,12.088,,2.004,10.49,11.104,2.901,18.244,16.06,9.737,,10.972,32.277,24.499,1.059,31.982,331.5,,19.511,8.44,5.402,16.98,21.738,20.694,7.252,231.0,48.594,43.523,418.0,100.027,1411.312,15.622,15.391,89.763,5.873,3.809,16.65,17.235,,18.624,12.636,20.075,,8.6471,,9.035,,5.232,77.0,,8.762,,1.528,25.896,,6.962,,8.405,11.925,,7.062,10.2,,6.363,,,155.258,109.619,10.342,7.417,,,,12.069,5.179,17.559,21.466,,10.799,10.262,26.25,26.33,,663.141,32.875,27.738,,5.275,6.667,,11.117
2013-04-30,13.344,11.913,10.184,7.577,20.298,11.805,81.171,31.83,,20.868,36.094,,10.697,16.335,12.346,11.455,53.228,10.406,11.092,,2.19,,6.443,17.414,,46.221,12.985,13.635,11.472,10.133,9.978,14.08,12.381,11.543,9.277,9.25,,5.95,18.128,24.434,,27.196,34.384,34.891,6.25,20.115,,13.791,10.649,10.654,10.894,12.233,19.089,4.616,6.593,14.878,7.623,16.428,7.005,8.603,476.32,9.941,3.818,8.033,13.962,,17.636,7.006,15.804,28.486,11.713,13.9,,17.692,12.4,5.398,,29.828,13.126,21.62,,3.828,10.247,10.556,5.792,13.002,,1.97,10.168,11.244,2.739,18.136,16.599,10.361,,11.299,32.674,27.341,0.828,32.227,355.5,,21.502,6.81,5.537,16.687,19.773,21.234,8.026,195.0,41.182,35.317,307.0,104.417,1039.197,18.037,17.516,94.938,5.509,4.3,21.75,16.25,,16.76,12.132,20.075,,9.027,,8.892,,4.651,84.5,,8.798,,1.393,23.251,,6.665,13.098,8.361,10.604,,6.643,10.436,,6.77,,,158.676,96.873,10.875,7.018,,,,11.009,5.422,16.292,22.394,,9.823,9.352,26.449,26.58,,545.622,33.217,26.671,,5.413,6.711,,12.08
2013-05-31,13.207,13.336,10.644,8.622,19.417,12.138,81.419,32.2,,19.511,30.241,,10.903,16.572,12.731,11.96,49.83,11.273,10.265,,1.69,,5.998,15.029,,46.613,12.47,12.886,11.063,10.008,8.633,13.909,12.426,11.96,9.551,9.345,,6.717,18.936,22.559,,25.921,34.239,33.39,5.23,19.602,,13.262,10.765,11.308,10.657,12.166,19.786,5.216,7.564,10.129,6.979,18.376,7.674,8.87,527.394,10.553,3.789,7.055,14.983,,19.421,7.344,18.304,26.798,10.449,11.623,,14.827,9.31,4.68,,28.071,14.164,22.33,,4.005,10.45,11.189,6.345,15.953,,1.876,10.061,11.008,2.493,17.368,14.274,11.701,,11.04,31.861,28.88,0.942,34.866,252.0,,24.241,7.58,4.449,16.392,21.288,21.255,8.022,138.0,29.995,28.325,275.0,97.925,1048.273,17.839,17.481,93.806,5.689,4.439,11.55,13.952,,17.601,11.821,21.407,,8.8897,,8.658,,5.038,86.25,,9.134,,1.569,22.202,,7.178,14.174,8.479,9.914,,7.146,11.016,,7.048,,,165.511,104.804,12.595,7.037,,,,10.994,5.791,14.441,22.684,,8.73,8.441,23.515,23.331,,453.286,32.961,26.192,,6.078,7.251,,12.721
